Name	Time	MaxSpeed	CurrentSpeed	Shortest	Fastest	StartSmart	DynamicSmart
S-CV197-01	72195	80	80	0	0	0	0
S-CV1501-03	72195	80	80	0	0	0	0
S-CV149-02	72195	80	80	0	0	0	0
S-CV1501-02	72195	80	80	0	0	0	0
S-N340a-05	72195	100	100	0	0	0	7
S-N340a-04	72195	100	100	0	0	0	2
S-CV149-09	72195	80	52	0	0	0	12
S-N340a-06	72195	100	100	0	0	0	0
S-CV144-02	72210	80	80	0	0	0	10
S-N340a-01	72210	100	100	0	0	0	21
S-N340-05	72210	100	100	0	0	0	9
S-N340a-03	72210	100	100	0	0	0	5
S-N340-01	72210	100	100	0	0	0	8
S-CV1520-02	72210	80	80	0	0	0	0
S-CV149-05	72210	80	80	0	0	0	0
S-N340-07	72210	100	100	0	0	0	0
S-CV1501-01	72210	80	80	0	0	0	0
S-CV149-07	72210	80	80	0	0	0	0
S-CV149-01	72210	80	80	0	0	0	0
S-CV1501-02	72210	80	80	0	0	0	0
S-N340-03	72210	100	100	0	0	0	0
S-CV149-04	72210	80	80	0	0	0	22
S-CV1520-03	72210	80	80	0	0	0	5
S-CV149-06	72210	80	80	0	0	0	15
S-N340-02	72210	100	100	0	0	0	1
S-N340-08	72210	100	100	0	0	0	5
S-N340a-05	72210	100	100	0	0	0	3
S-N340a-04	72210	100	100	0	0	0	2
S-CV149-02	72210	80	80	0	0	0	0
S-CV1501-03	72210	80	80	0	0	0	0
S-CV197-01	72210	80	80	0	0	0	0
S-CV1501-04	72210	80	80	0	0	0	0
S-CV149-10	72210	80	80	0	0	0	0
S-CV149-03	72210	80	80	0	0	0	0
S-CV1520-04	72210	80	80	0	0	0	0
S-CV1520-01	72210	80	80	0	0	0	0
S-N340-04	72210	100	100	0	0	0	0
S-CV197-02	72210	80	80	0	0	0	0
S-CV144-01	72210	80	80	0	0	0	0
S-CV149-08	72210	80	80	0	0	0	0
S-N340a-02	72210	100	100	0	0	0	0
S-CV149-09	72210	80	80	0	0	0	0
S-N340-06	72210	100	100	0	0	0	30
S-N340a-06	72210	100	100	0	0	0	4
S-CV144-02	72225	80	80	0	0	0	10
S-N340a-01	72225	100	100	0	0	0	15
S-N340-05	72225	100	100	0	0	0	9
S-CV1520-02	72225	80	80	0	0	0	0
S-N340-03	72225	100	100	0	0	0	7
S-N340a-03	72225	100	100	0	0	0	6
S-N340-01	72225	100	100	0	0	0	6
S-CV1520-03	72225	80	80	0	0	0	5
S-CV149-04	72225	80	80	0	0	0	22
S-CV149-06	72225	80	80	0	0	0	15
S-CV149-05	72225	80	80	0	0	0	0
S-N340-07	72225	100	100	0	0	0	0
S-CV149-07	72225	80	80	0	0	0	0
S-CV1501-01	72225	80	80	0	0	0	0
S-CV149-01	72225	80	80	0	0	0	0
S-CV1501-02	72225	80	80	0	0	0	0
S-CV149-02	72225	80	80	0	0	0	0
S-CV1501-03	72225	80	80	0	0	0	0
S-CV197-01	72225	80	80	0	0	0	0
S-CV1501-04	72225	80	80	0	0	0	0
S-CV149-10	72225	80	80	0	0	0	0
S-CV149-03	72225	80	80	0	0	0	0
S-CV1520-04	72225	80	80	0	0	0	0
S-CV1520-01	72225	80	80	0	0	0	0
S-N340-04	72225	100	100	0	0	0	0
S-CV197-02	72225	80	80	0	0	0	0
S-N340-06	72225	100	100	0	0	0	29
S-N340-02	72225	100	100	0	0	0	1
S-N340-08	72225	100	100	0	0	0	5
S-N340a-02	72225	100	100	0	0	0	2
S-N340a-05	72225	100	100	0	0	0	3
S-N340a-06	72225	100	100	0	0	0	5
S-CV144-01	72225	80	80	0	0	0	0
S-CV149-08	72225	80	80	0	0	0	0
S-CV149-09	72225	80	80	0	0	0	0
S-N340a-04	72225	100	100	0	0	0	0
S-N340a-01	72240	100	100	0	0	0	11
S-CV144-02	72240	80	80	0	0	0	17
S-N340-05	72240	100	100	0	0	0	12
S-CV1520-02	72240	80	80	0	0	0	0
S-N340-03	72240	100	100	0	0	0	7
S-N340a-03	72240	100	100	0	0	0	10
S-N340-01	72240	100	100	0	0	0	6
S-CV1520-03	72240	80	80	0	0	0	5
S-CV149-04	72240	80	80	0	0	0	22
S-CV149-06	72240	80	80	0	0	0	8
S-CV149-05	72240	80	80	0	0	0	0
S-N340-07	72240	100	100	0	0	0	0
S-CV149-07	72240	80	80	0	0	0	0
S-CV1501-01	72240	80	80	0	0	0	0
S-CV149-01	72240	80	80	0	0	0	0
S-CV1501-02	72240	80	80	0	0	0	0
S-CV149-02	72240	80	80	0	0	0	0
S-CV1501-03	72240	80	80	0	0	0	0
S-CV197-01	72240	80	80	0	0	0	0
S-CV149-10	72240	80	80	0	0	0	0
S-CV1501-04	72240	80	80	0	0	0	0
S-CV149-03	72240	80	80	0	0	0	0
S-CV1520-04	72240	80	80	0	0	0	0
S-CV1520-01	72240	80	80	0	0	0	0
S-N340-04	72240	100	100	0	0	0	0
S-CV197-02	72240	80	80	0	0	0	0
S-N340a-02	72240	100	100	0	0	0	2
S-N340-02	72240	100	100	0	0	0	3
S-CV144-01	72240	80	80	0	0	0	0
S-CV149-08	72240	80	80	0	0	0	0
S-CV149-09	72240	80	80	0	0	0	0
S-N340-08	72240	100	100	0	0	0	5
S-N340a-05	72240	100	100	0	0	0	1
S-N340a-04	72240	100	100	0	0	0	1
S-N340a-06	72240	100	100	0	0	0	2
S-N340-06	72240	100	100	0	0	0	29
S-N340a-01	72255	100	100	0	0	0	15
S-N340-03	72255	100	100	0	0	0	8
S-CV1520-02	72255	80	80	0	0	0	0
S-CV149-05	72255	80	80	0	0	0	0
S-N340-07	72255	100	100	0	0	0	0
S-CV149-06	72255	80	80	0	0	0	14
S-N340-06	72255	100	100	0	0	0	29
S-N340-02	72255	100	100	0	0	0	4
S-CV149-09	72255	80	40	0	0	0	16
S-CV144-02	72255	80	76	0	0	0	24
S-N340-05	72255	100	100	0	0	0	12
S-N340a-03	72255	100	100	0	0	0	10
S-CV149-04	72255	80	80	0	0	0	15
S-CV1520-03	72255	80	80	0	0	0	4
S-N340-08	72255	100	100	0	0	0	7
S-CV197-02	72255	80	76	0	0	0	6
S-N340a-02	72255	100	100	0	0	0	2
S-N340a-04	72255	100	100	0	0	0	2
S-CV149-01	72255	80	80	0	0	0	0
S-CV149-02	72255	80	80	0	0	0	0
S-CV1501-03	72255	80	80	0	0	0	0
S-N340-04	72255	100	100	0	0	0	0
S-CV144-01	72255	80	80	0	0	0	0
S-CV149-07	72255	80	80	0	0	0	0
S-CV1501-01	72255	80	80	0	0	0	0
S-CV197-01	72255	80	80	0	0	0	0
S-CV1501-04	72255	80	80	0	0	0	0
S-CV149-10	72255	80	80	0	0	0	0
S-CV149-03	72255	80	80	0	0	0	0
S-CV1520-04	72255	80	80	0	0	0	0
S-CV1520-01	72255	80	80	0	0	0	0
S-N340a-05	72255	100	100	0	0	0	0
S-N340a-06	72255	100	100	0	0	0	0
S-N340-01	72255	100	100	0	0	0	7
S-CV149-08	72255	80	80	0	0	0	0
S-CV1501-02	72255	80	80	0	0	0	0
S-N340a-01	72270	100	100	0	0	0	21
S-CV1520-02	72270	80	80	0	0	0	0
S-N340-03	72270	100	100	0	0	0	7
S-N340-06	72270	100	100	0	0	0	34
S-N340-02	72270	100	100	0	0	0	4
S-N340-08	72270	100	100	0	0	0	2
S-CV149-06	72270	80	80	0	0	0	14
S-N340-07	72270	100	100	0	0	0	0
S-CV149-05	72270	80	80	0	0	0	0
S-CV149-01	72270	80	80	0	0	0	0
S-CV1501-02	72270	80	80	0	0	0	0
S-CV149-02	72270	80	80	0	0	0	0
S-CV1501-03	72270	80	80	0	0	0	0
S-N340-04	72270	100	100	0	0	0	0
S-CV144-01	72270	80	80	0	0	0	0
S-CV149-08	72270	80	80	0	0	0	0
S-CV149-09	72270	80	40	0	0	0	16
S-CV144-02	72270	80	76	0	0	0	24
S-N340-05	72270	100	100	0	0	0	19
S-N340a-03	72270	100	100	0	0	0	4
S-N340-01	72270	100	100	0	0	0	7
S-CV1520-03	72270	80	80	0	0	0	4
S-CV149-04	72270	80	80	0	0	0	15
S-N340a-02	72270	100	100	0	0	0	2
S-CV149-07	72270	80	80	0	0	0	0
S-CV1501-01	72270	80	80	0	0	0	0
S-CV197-01	72270	80	80	0	0	0	0
S-CV149-10	72270	80	80	0	0	0	0
S-CV1501-04	72270	80	80	0	0	0	0
S-CV149-03	72270	80	80	0	0	0	0
S-CV1520-04	72270	80	80	0	0	0	0
S-CV1520-01	72270	80	80	0	0	0	0
S-CV197-02	72270	80	80	0	0	0	0
S-N340a-05	72270	100	100	0	0	0	0
S-N340a-06	72270	100	100	0	0	0	0
S-N340a-04	72270	100	100	0	0	0	2
S-N340a-01	72285	100	100	0	0	0	15
S-N340-03	72285	100	100	0	0	0	6
S-CV149-06	72285	80	80	0	0	0	14
S-N340-06	72285	100	100	0	0	0	31
S-CV144-02	72285	80	80	0	0	0	14
S-N340-02	72285	100	100	0	0	0	4
S-N340-08	72285	100	100	0	0	0	2
S-CV149-09	72285	80	40	0	0	0	16
S-N340-05	72285	100	100	0	0	0	20
S-N340a-03	72285	100	100	0	0	0	6
S-N340-01	72285	100	100	0	0	0	6
S-CV149-04	72285	80	80	0	0	0	15
S-CV1520-03	72285	80	80	0	0	0	4
S-CV1520-02	72285	80	80	0	0	0	0
S-CV149-05	72285	80	80	0	0	0	0
S-N340-07	72285	100	100	0	0	0	0
S-CV149-01	72285	80	80	0	0	0	0
S-CV1501-02	72285	80	80	0	0	0	0
S-CV149-02	72285	80	80	0	0	0	0
S-CV1501-03	72285	80	80	0	0	0	0
S-N340-04	72285	100	100	0	0	0	0
S-CV144-01	72285	80	80	0	0	0	0
S-CV149-08	72285	80	80	0	0	0	0
S-CV149-07	72285	80	80	0	0	0	0
S-CV1501-01	72285	80	80	0	0	0	0
S-CV197-01	72285	80	80	0	0	0	0
S-CV149-10	72285	80	80	0	0	0	0
S-CV1501-04	72285	80	80	0	0	0	0
S-CV149-03	72285	80	80	0	0	0	0
S-CV1520-04	72285	80	80	0	0	0	0
S-CV1520-01	72285	80	80	0	0	0	0
S-N340a-04	72285	100	100	0	0	0	0
S-CV197-02	72285	80	80	0	0	0	0
S-N340a-02	72285	100	100	0	0	0	4
S-N340a-06	72285	100	95	0	0	0	13
S-N340a-05	72285	100	100	0	0	0	5
S-N340a-01	72300	100	100	0	0	0	14
S-N340-03	72300	100	100	0	0	0	6
S-CV149-02	72300	80	80	0	0	0	4
S-CV149-06	72300	80	80	0	0	0	6
S-N340-04	72300	100	100	0	0	0	2
S-N340-06	72300	100	100	0	0	0	28
S-N340-02	72300	100	100	0	0	0	4
S-N340-08	72300	100	100	0	0	0	2
S-CV149-09	72300	80	40	0	0	0	16
S-N340a-03	72300	100	100	0	0	0	7
S-CV144-02	72300	80	80	0	0	0	18
S-N340-05	72300	100	100	0	0	0	19
S-N340-01	72300	100	100	0	0	0	6
S-CV1520-02	72300	80	80	0	0	0	0
S-N340-07	72300	100	100	0	0	0	0
S-CV149-05	72300	80	80	0	0	0	0
S-CV149-01	72300	80	80	0	0	0	0
S-CV1501-02	72300	80	80	0	0	0	0
S-CV1501-03	72300	80	80	0	0	0	0
S-CV144-01	72300	80	80	0	0	0	0
S-CV149-08	72300	80	80	0	0	0	0
S-CV149-07	72300	80	80	0	0	0	0
S-CV1501-01	72300	80	80	0	0	0	0
S-CV1520-03	72300	80	80	0	0	0	4
S-CV1501-04	72300	80	80	0	0	0	0
S-CV149-03	72300	80	80	0	0	0	0
S-CV1520-04	72300	80	80	0	0	0	0
S-CV1520-01	72300	80	80	0	0	0	0
S-CV197-02	72300	80	80	0	0	0	0
S-N340a-04	72300	100	100	0	0	0	0
S-N340a-06	72300	100	95	0	0	0	13
S-CV149-10	72300	80	80	0	0	0	1
S-CV197-01	72300	80	80	0	0	0	1
S-N340a-02	72300	100	100	0	0	0	3
S-CV149-04	72300	80	80	0	0	0	15
S-N340a-05	72300	100	100	0	0	0	5
S-N340a-01	72315	100	100	0	0	0	15
S-CV149-02	72315	80	80	0	0	0	10
S-CV149-06	72315	80	80	0	0	0	15
S-N340-04	72315	100	100	0	0	0	8
S-N340-06	72315	100	100	0	0	0	23
S-N340-02	72315	100	100	0	0	0	4
S-CV144-02	72315	80	76	0	0	0	27
S-N340-08	72315	100	100	0	0	0	4
S-CV149-09	72315	80	8	0	0	0	27
S-N340-05	72315	100	100	0	0	0	25
S-N340a-03	72315	100	95	0	0	0	11
S-N340-01	72315	100	100	0	0	0	7
S-CV197-01	72315	80	80	0	0	0	1
S-CV1520-03	72315	80	80	0	0	0	5
S-CV149-04	72315	80	80	0	0	0	6
S-CV149-10	72315	80	80	0	0	0	2
S-CV197-02	72315	80	76	0	0	0	4
S-N340a-02	72315	100	100	0	0	0	2
S-N340a-05	72315	100	100	0	0	0	4
S-N340a-06	72315	100	95	0	0	0	13
S-CV149-05	72315	80	80	0	0	0	0
S-N340-07	72315	100	100	0	0	0	0
S-CV1501-03	72315	80	80	0	0	0	0
S-CV1520-02	72315	80	80	0	0	0	0
S-CV144-01	72315	80	80	0	0	0	0
S-CV149-08	72315	80	80	0	0	0	0
S-N340-03	72315	100	100	0	0	0	0
S-CV1501-01	72315	80	80	0	0	0	0
S-CV149-07	72315	80	80	0	0	0	0
S-CV1501-04	72315	80	80	0	0	0	0
S-CV149-03	72315	80	80	0	0	0	0
S-CV1520-04	72315	80	80	0	0	0	0
S-CV1520-01	72315	80	80	0	0	0	0
S-N340a-04	72315	100	100	0	0	0	0
S-CV1501-02	72315	80	80	0	0	0	0
S-CV149-01	72315	80	80	0	0	0	0
S-N340a-01	72330	100	100	0	0	0	19
S-CV1520-02	72330	80	80	0	0	0	0
S-CV149-05	72330	80	80	0	0	0	0
S-N340-07	72330	100	100	0	0	0	0
S-N340-03	72330	100	100	0	0	0	0
S-CV149-01	72330	80	80	0	0	0	0
S-CV1501-02	72330	80	80	0	0	0	0
S-CV149-02	72330	80	80	0	0	0	10
S-CV149-06	72330	80	80	0	0	0	15
S-N340-04	72330	100	100	0	0	0	8
S-N340-06	72330	100	100	0	0	0	25
S-N340-02	72330	100	100	0	0	0	7
S-N340-08	72330	100	100	0	0	0	2
S-CV149-09	72330	80	8	0	0	0	27
S-N340a-03	72330	100	100	0	0	0	5
S-CV144-02	72330	80	76	0	0	0	27
S-N340-05	72330	100	100	0	0	0	29
S-N340-01	72330	100	100	0	0	0	7
S-CV1520-03	72330	80	80	0	0	0	5
S-CV149-04	72330	80	80	0	0	0	6
S-CV1501-03	72330	80	80	0	0	0	0
S-CV144-01	72330	80	80	0	0	0	0
S-CV149-08	72330	80	80	0	0	0	0
S-CV149-07	72330	80	80	0	0	0	0
S-CV1501-01	72330	80	80	0	0	0	0
S-CV197-01	72330	80	80	0	0	0	0
S-CV149-10	72330	80	80	0	0	0	0
S-CV1501-04	72330	80	80	0	0	0	1
S-CV149-03	72330	80	80	0	0	0	0
S-CV1520-04	72330	80	80	0	0	0	0
S-CV1520-01	72330	80	80	0	0	0	0
S-CV197-02	72330	80	80	0	0	0	0
S-N340a-02	72330	100	100	0	0	0	2
S-N340a-05	72330	100	100	0	0	0	6
S-N340a-04	72330	100	100	0	0	0	10
S-N340a-06	72330	100	100	0	0	0	0
S-N340a-01	72345	100	100	0	0	0	15
S-CV1520-02	72345	80	80	0	0	0	0
S-CV149-02	72345	80	80	0	0	0	10
S-CV149-05	72345	80	80	0	0	0	0
S-N340-03	72345	100	100	0	0	0	0
S-N340-04	72345	100	100	0	0	0	6
S-N340-06	72345	100	100	0	0	0	24
S-N340-08	72345	100	100	0	0	0	2
S-N340-07	72345	100	100	0	0	0	0
S-CV149-01	72345	80	80	0	0	0	0
S-CV1501-02	72345	80	80	0	0	0	0
S-CV1501-03	72345	80	80	0	0	0	0
S-CV144-01	72345	80	80	0	0	0	0
S-CV149-08	72345	80	80	0	0	0	0
S-N340-02	72345	100	100	0	0	0	7
S-CV149-09	72345	80	8	0	0	0	27
S-N340-01	72345	100	100	0	0	0	5
S-CV144-02	72345	80	76	0	0	0	27
S-N340-05	72345	100	100	0	0	0	22
S-CV149-06	72345	80	80	0	0	0	15
S-CV149-07	72345	80	80	0	0	0	0
S-CV1501-01	72345	80	80	0	0	0	0
S-N340a-03	72345	100	100	0	0	0	6
S-CV149-04	72345	80	80	0	0	0	6
S-CV1520-03	72345	80	80	0	0	0	5
S-N340a-02	72345	100	100	0	0	0	2
S-N340a-05	72345	100	95	0	0	0	11
S-N340a-04	72345	100	95	0	0	0	13
S-N340a-06	72345	100	100	0	0	0	3
S-CV197-01	72345	80	80	0	0	0	0
S-CV1501-04	72345	80	80	0	0	0	0
S-CV149-03	72345	80	80	0	0	0	0
S-CV1520-04	72345	80	80	0	0	0	0
S-CV1520-01	72345	80	80	0	0	0	0
S-CV197-02	72345	80	80	0	0	0	0
S-CV149-10	72345	80	76	0	0	0	7
S-N340a-01	72360	100	100	0	0	0	15
S-CV149-02	72360	80	80	0	0	0	13
S-CV1520-02	72360	80	80	0	0	0	0
S-N340-03	72360	100	100	0	0	0	0
S-CV149-05	72360	80	80	0	0	0	0
S-N340-07	72360	100	100	0	0	0	0
S-CV149-01	72360	80	80	0	0	0	0
S-CV1501-02	72360	80	80	0	0	0	0
S-CV149-06	72360	80	80	0	0	0	9
S-N340-04	72360	100	95	0	0	0	12
S-N340-06	72360	100	100	0	0	0	7
S-N340-02	72360	100	100	0	0	0	7
S-N340-08	72360	100	100	0	0	0	2
S-CV144-02	72360	80	76	0	0	0	23
S-N340-05	72360	100	100	0	0	0	24
S-N340a-03	72360	100	100	0	0	0	4
S-CV149-09	72360	80	8	0	0	0	27
S-N340-01	72360	100	100	0	0	0	3
S-CV1520-03	72360	80	80	0	0	0	5
S-CV149-04	72360	80	80	0	0	0	6
S-CV149-10	72360	80	76	0	0	0	7
S-CV1501-03	72360	80	80	0	0	0	0
S-CV144-01	72360	80	80	0	0	0	0
S-CV149-08	72360	80	80	0	0	0	0
S-CV149-07	72360	80	80	0	0	0	0
S-CV1501-01	72360	80	80	0	0	0	0
S-CV197-01	72360	80	80	0	0	0	0
S-CV1501-04	72360	80	80	0	0	0	0
S-CV149-03	72360	80	80	0	0	0	0
S-CV1520-04	72360	80	80	0	0	0	0
S-CV1520-01	72360	80	80	0	0	0	0
S-N340a-02	72360	100	100	0	0	0	1
S-N340a-04	72360	100	80	0	0	0	18
S-N340a-05	72360	100	95	0	0	0	13
S-CV197-02	72360	80	80	0	0	0	0
S-N340a-06	72360	100	95	0	0	0	13
S-N340a-01	72375	100	100	0	0	0	12
S-CV149-02	72375	80	80	0	0	0	13
S-CV149-06	72375	80	80	0	0	0	19
S-N340-04	72375	100	95	0	0	0	12
S-N340-06	72375	100	100	0	0	0	7
S-N340-02	72375	100	100	0	0	0	7
S-N340-08	72375	100	100	0	0	0	4
S-CV149-09	72375	80	8	0	0	0	27
S-CV144-02	72375	80	80	0	0	0	16
S-N340a-03	72375	100	100	0	0	0	10
S-CV149-05	72375	80	80	0	0	0	0
S-CV1520-02	72375	80	80	0	0	0	0
S-N340-03	72375	100	100	0	0	0	0
S-N340-07	72375	100	100	0	0	0	0
S-CV149-01	72375	80	80	0	0	0	0
S-CV1501-02	72375	80	80	0	0	0	0
S-CV1501-03	72375	80	80	0	0	0	0
S-CV144-01	72375	80	80	0	0	0	0
S-CV149-08	72375	80	80	0	0	0	0
S-N340-05	72375	100	100	0	0	0	25
S-CV149-07	72375	80	80	0	0	0	0
S-N340-01	72375	100	100	0	0	0	7
S-CV1520-03	72375	80	80	0	0	0	4
S-CV149-10	72375	80	80	0	0	0	3
S-CV1501-04	72375	80	80	0	0	0	1
S-CV1520-04	72375	80	80	0	0	0	1
S-CV197-02	72375	80	76	0	0	0	6
S-N340a-02	72375	100	100	0	0	0	1
S-N340a-05	72375	100	95	0	0	0	9
S-N340a-06	72375	100	80	0	0	0	20
S-CV1501-01	72375	80	80	0	0	0	0
S-CV197-01	72375	80	80	0	0	0	0
S-CV149-03	72375	80	80	0	0	0	0
S-CV1520-01	72375	80	80	0	0	0	0
S-CV149-04	72375	80	80	0	0	0	19
S-N340a-04	72375	100	95	0	0	0	17
S-N340a-01	72390	100	100	0	0	0	18
S-CV1520-02	72390	80	80	0	0	0	0
S-N340-03	72390	100	100	0	0	0	0
S-N340-07	72390	100	100	0	0	0	0
S-CV149-05	72390	80	80	0	0	0	0
S-CV149-01	72390	80	80	0	0	0	0
S-CV1501-02	72390	80	80	0	0	0	0
S-CV1501-03	72390	80	80	0	0	0	0
S-CV149-02	72390	80	80	0	0	0	13
S-CV149-06	72390	80	80	0	0	0	19
S-N340-04	72390	100	95	0	0	0	11
S-N340-06	72390	100	100	0	0	0	9
S-N340-02	72390	100	100	0	0	0	6
S-N340-08	72390	100	100	0	0	0	2
S-CV144-02	72390	80	80	0	0	0	16
S-CV144-01	72390	80	80	0	0	0	0
S-N340a-03	72390	100	100	0	0	0	6
S-CV149-08	72390	80	80	0	0	0	0
S-N340-05	72390	100	100	0	0	0	32
S-CV149-09	72390	80	8	0	0	0	27
S-CV149-07	72390	80	80	0	0	0	0
S-N340-01	72390	100	100	0	0	0	7
S-CV1520-03	72390	80	80	0	0	0	4
S-CV149-04	72390	80	80	0	0	0	19
S-CV1501-01	72390	80	80	0	0	0	0
S-CV149-10	72390	80	80	0	0	0	2
S-CV1520-04	72390	80	80	0	0	0	1
S-N340a-06	72390	100	80	0	0	0	20
S-CV197-01	72390	80	80	0	0	0	0
S-CV1501-04	72390	80	80	0	0	0	0
S-CV149-03	72390	80	80	0	0	0	0
S-CV1520-01	72390	80	80	0	0	0	0
S-CV197-02	72390	80	80	0	0	0	0
S-N340a-02	72390	100	100	0	0	0	11
S-N340a-05	72390	100	100	0	0	0	6
S-N340a-04	72390	100	100	0	0	0	8
S-N340a-01	72405	100	100	0	0	0	13
S-CV149-02	72405	80	80	0	0	0	13
S-CV149-06	72405	80	80	0	0	0	19
S-N340-04	72405	100	100	0	0	0	2
S-N340-06	72405	100	100	0	0	0	4
S-N340-05	72405	100	100	0	0	0	31
S-N340-02	72405	100	100	0	0	0	10
S-N340-08	72405	100	100	0	0	0	2
S-CV149-09	72405	80	8	0	0	0	27
S-CV144-02	72405	80	80	0	0	0	16
S-N340a-03	72405	100	95	0	0	0	11
S-N340-01	72405	100	100	0	0	0	7
S-CV149-04	72405	80	80	0	0	0	19
S-CV1520-03	72405	80	80	0	0	0	4
S-CV149-10	72405	80	80	0	0	0	3
S-CV1520-02	72405	80	80	0	0	0	0
S-CV149-05	72405	80	80	0	0	0	0
S-N340-07	72405	100	100	0	0	0	0
S-CV149-01	72405	80	80	0	0	0	0
S-CV1501-02	72405	80	80	0	0	0	0
S-CV1501-03	72405	80	80	0	0	0	0
S-CV144-01	72405	80	80	0	0	0	0
S-CV149-08	72405	80	80	0	0	0	0
S-CV1501-01	72405	80	80	0	0	0	0
S-CV149-07	72405	80	80	0	0	0	0
S-CV197-01	72405	80	80	0	0	0	0
S-N340-03	72405	100	100	0	0	0	0
S-CV1501-04	72405	80	80	0	0	0	1
S-CV1520-04	72405	80	80	0	0	0	1
S-N340a-02	72405	100	100	0	0	0	14
S-N340a-05	72405	100	100	0	0	0	4
S-N340a-04	72405	100	80	0	0	0	18
S-N340a-06	72405	100	80	0	0	0	17
S-CV149-03	72405	80	80	0	0	0	0
S-CV197-02	72405	80	80	0	0	0	0
S-CV1520-01	72405	80	80	0	0	0	0
S-N340a-01	72420	100	100	0	0	0	9
S-CV1520-02	72420	80	80	0	0	0	0
S-CV149-05	72420	80	80	0	0	0	0
S-N340-03	72420	100	100	0	0	0	0
S-N340-07	72420	100	100	0	0	0	1
S-CV149-02	72420	80	80	0	0	0	20
S-N340-04	72420	100	100	0	0	0	6
S-CV149-06	72420	80	80	0	0	0	10
S-N340-06	72420	100	100	0	0	0	4
S-N340-02	72420	100	100	0	0	0	13
S-N340-08	72420	100	100	0	0	0	2
S-CV149-09	72420	80	8	0	0	0	27
S-CV144-02	72420	80	80	0	0	0	14
S-N340-05	72420	100	100	0	0	0	28
S-N340a-03	72420	100	100	0	0	0	9
S-N340-01	72420	100	100	0	0	0	7
S-CV149-04	72420	80	80	0	0	0	19
S-CV1520-03	72420	80	80	0	0	0	4
S-CV149-10	72420	80	76	0	0	0	6
S-CV1520-04	72420	80	80	0	0	0	1
S-N340a-02	72420	100	100	0	0	0	18
S-CV149-01	72420	80	80	0	0	0	0
S-CV1501-03	72420	80	80	0	0	0	0
S-CV1501-02	72420	80	80	0	0	0	0
S-CV144-01	72420	80	80	0	0	0	0
S-CV149-08	72420	80	80	0	0	0	0
S-CV149-07	72420	80	80	0	0	0	0
S-CV1501-01	72420	80	80	0	0	0	0
S-CV197-01	72420	80	80	0	0	0	0
S-CV1501-04	72420	80	80	0	0	0	0
S-CV149-03	72420	80	80	0	0	0	0
S-CV1520-01	72420	80	80	0	0	0	0
S-CV197-02	72420	80	80	0	0	0	0
S-N340a-06	72420	100	95	0	0	0	10
S-N340a-04	72420	100	80	0	0	0	18
S-N340a-05	72420	100	95	0	0	0	9
S-N340-07	72435	100	100	0	0	0	1
S-N340a-01	72435	100	100	0	0	0	14
S-CV149-01	72435	80	80	0	0	0	2
S-CV149-05	72435	80	80	0	0	0	0
S-N340-03	72435	100	100	0	0	0	0
S-CV1520-02	72435	80	80	0	0	0	0
S-CV149-06	72435	80	80	0	0	0	13
S-N340-06	72435	100	100	0	0	0	5
S-CV1501-02	72435	80	80	0	0	0	0
S-CV1501-03	72435	80	80	0	0	0	0
S-CV144-01	72435	80	80	0	0	0	0
S-N340-04	72435	100	100	0	0	0	6
S-CV149-02	72435	80	80	0	0	0	26
S-N340-02	72435	100	100	0	0	0	13
S-N340-08	72435	100	100	0	0	0	1
S-N340a-03	72435	100	100	0	0	0	9
S-CV1520-03	72435	80	80	0	0	0	4
S-N340-01	72435	100	100	0	0	0	9
S-CV149-04	72435	80	80	0	0	0	20
S-CV1501-04	72435	80	80	0	0	0	2
S-CV1520-04	72435	80	80	0	0	0	1
S-CV197-02	72435	80	80	0	0	0	1
S-N340-05	72435	100	100	0	0	0	30
S-CV149-09	72435	80	8	0	0	0	28
S-N340a-02	72435	100	100	0	0	0	19
S-N340a-05	72435	100	100	0	0	0	6
S-CV144-02	72435	80	80	0	0	0	5
S-CV149-08	72435	80	80	0	0	0	0
S-CV1501-01	72435	80	80	0	0	0	0
S-CV149-07	72435	80	80	0	0	0	0
S-CV149-03	72435	80	80	0	0	0	0
S-CV1520-01	72435	80	80	0	0	0	0
S-N340a-06	72435	100	95	0	0	0	12
S-N340a-04	72435	100	80	0	0	0	24
S-CV149-10	72435	80	80	0	0	0	1
S-CV197-01	72435	80	80	0	0	0	0
S-N340a-01	72450	100	100	0	0	0	15
S-N340-07	72450	100	100	0	0	0	1
S-CV149-01	72450	80	80	0	0	0	2
S-CV149-02	72450	80	80	0	0	0	26
S-CV149-06	72450	80	80	0	0	0	13
S-N340-04	72450	100	100	0	0	0	4
S-N340-02	72450	100	100	0	0	0	14
S-N340-06	72450	100	100	0	0	0	4
S-CV149-09	72450	80	8	0	0	0	28
S-CV144-02	72450	80	80	0	0	0	5
S-N340a-03	72450	100	100	0	0	0	4
S-N340-01	72450	100	100	0	0	0	9
S-CV1520-03	72450	80	80	0	0	0	4
S-CV149-04	72450	80	80	0	0	0	20
S-CV149-10	72450	80	80	0	0	0	3
S-CV1501-04	72450	80	80	0	0	0	2
S-CV1520-04	72450	80	80	0	0	0	1
S-N340a-02	72450	100	100	0	0	0	19
S-N340a-05	72450	100	100	0	0	0	5
S-N340a-04	72450	100	65	0	0	0	28
S-N340a-06	72450	100	95	0	0	0	11
S-CV1520-02	72450	80	80	0	0	0	0
